UL_bitrate,DL_bitrate
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
43217.26626173902,15126.043191608656
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3895.877649752706,1363.557177413447
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5969.266869071456,2089.24340417501
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
10511.760686169733,3679.1162401594065
0.0,0.0
0.0,0.0
0.0,0.0
4185.003294721304,1464.7511531524563
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
16012.649829387716,5604.4274402857
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6345.090708561144,2220.7817479964006
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5245.363552471405,1835.8772433649915
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5588.861143799675,1956.1014003298862
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4864.655471610411,1702.6294150636438
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4652.779913928556,1628.4729698749945
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
16463.382063402903,5762.1837221910155
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4953.710081525306,1733.798528533857
0.0,0.0
0.0,0.0
0.0,0.0
43182.72057222866,15113.95220028003
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
10383.76185610514,3634.316649636799
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
39172.48420787731,13710.369472757056
0.0,0.0
0.0,0.0
0.0,0.0
38892.41190778511,13612.344167724787
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
13745.11194869566,4810.789182043481
0.0,0.0
0.0,0.0
0.0,0.0
5141.39447785195,1799.4880672481822
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
43286.2804700057,15150.198164501995
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
593.3920972485396,207.68723403698885
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7770.849850996538,2719.797447848788
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5816.251157710783,2035.6879051987742
0.0,0.0
0.0,0.0
0.0,0.0
5140.813239905527,1799.2846339669343
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
20837.102209580848,7292.985773353296
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3807.5077611593615,1332.6277164057765
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3835.0,1342.25
0.0,0.0
0.0,0.0
0.0,0.0
4875.674041997664,1706.4859146991823
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4970.586716355101,1739.7053507242854
0.0,0.0
0.0,0.0
0.0,0.0
21391.60242850791,7487.060849977768
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
39373.963983007634,13780.887394052672
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4854.267534525044,1698.9936370837652
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
17497.16510538492,6124.007786884722
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
42797.135149093825,14978.997302182837
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3716.627428057653,1300.8195998201786
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
10555.294133426103,3694.352946699136
0.0,0.0
0.0,0.0
5849.419534637324,2047.2968371230634
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5020.647037586977,1757.2264631554417
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4366.7947561024575,1528.37816463586
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
43294.0,15152.9
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6270.882296711001,2194.80880384885
0.0,0.0
0.0,0.0
0.0,0.0
4683.919327291167,1639.3717645519084
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5083.295489572278,1779.153421350297
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5084.492604426964,1779.5724115494374
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8939.959743116688,3128.9859100908407
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
26529.009333111026,9285.153266588859
0.0,0.0
0.0,0.0
0.0,0.0
13090.744778042601,4581.76067231491
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
16096.56355820496,5633.797245371736
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12484.795095660205,4369.678283481072
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
27806.553313466487,9732.29365971327
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
39531.98044454078,13836.193155589272
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6331.035274576119,2215.8623461016414
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5265.834371017722,1843.0420298562026
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6625.450621202627,2318.907717420919
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5285.715022405749,1850.000257842012
0.0,0.0
0.0,0.0
0.0,0.0
41602.9233055059,14561.023156927064
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
31934.303525066192,11177.006233773167
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5186.103597047773,1815.1362589667206
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5567.134360812543,1948.4970262843897
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5217.734162515796,1826.2069568805284
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5137.343478724469,1798.070217553564
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
15709.002469572672,5498.150864350435
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4226.9767276276325,1479.4418546696713
0.0,0.0
0.0,0.0
0.0,0.0
5113.1379651214775,1789.598287792517
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
9954.753333154158,3484.1636666039553
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5257.546415868572,1840.141245554
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5203.897549410645,1821.3641422937258
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6028.33653131343,2109.9177859597003
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7058.618730056918,2470.516555519921
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
13317.46711581077,4661.113490533769
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3951.3955623666257,1382.988446828319
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5253.891523436314,1838.8620332027097
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5152.167280310443,1803.2585481086548
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
13109.513005913093,4588.329552069582
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
13678.616654867736,4787.515829203707
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
26960.771933752818,9436.270176813485
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7651.634560418712,2678.072096146549
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3900.842485758785,1365.2948700155748
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5165.4591337232805,1807.910696803148
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5166.328629668553,1808.2150203839933
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5174.4807215114915,1811.068252529022
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5112.090713908595,1789.2317498680081
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
32627.44820980567,11419.606873431983
0.0,0.0
0.0,0.0
0.0,0.0
15265.559711872791,5342.945899155477
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
15196.678725744809,5318.837554010683
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3958.278872043849,1385.397605215347
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6954.361573294162,2434.0265506529563
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3778.0,1322.3
12260.787818364455,4291.275736427559
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
31117.125853628575,10890.99404877
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
39510.13075486018,13828.545764201064
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
24800.519589124026,8680.181856193409
0.0,0.0
0.0,0.0
0.0,0.0
9470.75389731195,3314.763864059182
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
43291.47654146598,15152.01678951309
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2041.1169130214523,714.3909195575083
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
605.5117058777004,211.92909705719512
0.0,0.0
0.0,0.0
0.0,0.0
17121.63797250089,5992.5732903753105
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
41678.15842507824,14587.355448777384
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6035.925814061945,2112.574034921681
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
22773.263317742465,7970.642161209862
4308.264757952611,1507.8926652834139
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5145.9845938124145,1801.094607834345
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4908.982897578812,1718.1440141525843
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4612.183256244227,1614.2641396854792
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5034.7222502695895,1762.1527875943561
0.0,0.0
0.0,0.0
0.0,0.0
43092.50292111754,15082.37602239114
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7433.56634381594,2601.748220335579
5048.397951404837,1766.9392829916928
0.0,0.0
0.0,0.0
0.0,0.0
41590.152847491816,14556.553496622135
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
41504.578427304965,14526.602449556736
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7004.532115074784,2451.586240276174
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
13729.113551194994,4805.189742918247
0.0,0.0
0.0,0.0
0.0,0.0
15381.567117793558,5383.548491227745
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
40129.34739029402,14045.271586602905
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
42611.35502332771,14913.974258164699
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
41694.65741973017,14593.130096905557
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5991.345622905527,2096.9709680169344
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5434.047155206539,1901.9165043222886
0.0,0.0
0.0,0.0
0.0,0.0
42994.5784424702,15048.10245486457
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5725.539556856318,2003.9388448997113
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
10350.812302249407,3622.7843057872924
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
34.5102783758235,12.078597431538226
0.0,0.0
3665.0542366848304,1282.7689828396906
4326.826698544747,1514.3893444906614
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
43294.0,15152.9
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
176.0393795769632,61.61378285193712
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
11967.320707890334,4188.562247761617
0.0,0.0
0.0,0.0
0.0,0.0
40881.435426744865,14308.502399360703
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
42729.82987126351,14955.440454942227
0.0,0.0
0.0,0.0
0.0,0.0
3898.7144868928863,1364.5500704125102
4195.164700179304,1468.3076450627564
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
43294.0,15152.9
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3900.51794474754,1365.1812806616388
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4186.6278730292115,1465.319755560224
0.0,0.0
0.0,0.0
3868.582354980685,1354.0038242432397
4993.297592701514,1747.6541574455298
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
13730.344366118423,4805.620528141448
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7239.197814947218,2533.719235231526
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7712.05050698579,2699.2176774450263
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
901.8378007438329,315.6432302603415
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
37170.30882917257,13009.6080902104
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
41673.09796490434,14585.584287716516
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5914.946729581636,2070.2313553535723
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4186.436864840832,1465.252902694291
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4951.183634775691,1732.9142721714916
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5000.098538331098,1750.0344884158842
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5618.521299698715,1966.48245489455
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5111.992536199475,1789.197387669816
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3929.3329662061674,1375.2665381721586
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7164.48901879529,2507.5711565783513
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5261.270594166766,1841.444707958368
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5119.003873517983,1791.651355731294
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5275.767564781295,1846.518647673453
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4395.6483179979805,1538.476911299293
0.0,0.0
0.0,0.0
0.0,0.0
6509.194779998053,2278.218172999318
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3814.8049588222116,1335.181735587774
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8381.972735466932,2933.690457413426
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5031.990541981408,1761.1966896934925
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5113.170854105528,1789.6097989369346
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5284.535746116821,1849.5875111408873
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4364.82384147899,1527.6883445176466
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3781.0,1323.35
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5108.342545655882,1787.9198909795584
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5178.291776947245,1812.4021219315357
0.0,0.0
0.0,0.0
0.0,0.0
42698.14683288132,14944.35139150846
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
42544.31463264201,14890.510121424702
0.0,0.0
0.0,0.0
3775.114245654434,1321.2899859790518
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
42490.97083091395,14871.839790819882
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4300.054935175839,1505.0192273115435
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
35710.12610883099,12498.544138090847
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
42167.1129072881,14758.489517550834
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
38402.159559554675,13440.755845844136
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
39472.226484764215,13815.279269667475
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
16547.696263548358,5791.6936922419245
0.0,0.0
0.0,0.0
0.0,0.0
32738.71046605741,11458.548663120093
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
41236.36655691531,14432.728294920356
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8293.18935262196,2902.6162734176855
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4736.088357607544,1657.6309251626403
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5235.796756151837,1832.5288646531428
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5185.5044939227155,1814.9265728729504
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5185.046981520155,1814.7664435320542
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5248.283982082572,1836.8993937289001
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5629.258865255221,1970.2406028393273
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5834.000533872614,2041.9001868554149
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5678.868843957603,1987.6040953851607
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5077.180008051448,1777.0130028180065
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5219.386076884981,1826.7851269097432
0.0,0.0
0.0,0.0
0.0,0.0
42723.18237781385,14953.113832234847
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7553.169193427285,2643.6092176995494
5027.405856117678,1759.5920496411873
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5052.909407477225,1768.5182926170285
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
34226.969666111196,11979.439383138917
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
33884.336909634854,11859.517918372198
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3914.561839594953,1370.0966438582336
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
43134.104708629806,15096.936648020432
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5368.511538978537,1878.9790386424877
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4844.889383989209,1695.711284396223
0.0,0.0
0.0,0.0
0.0,0.0
42579.91618499983,14902.970664749939
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4654.250769033606,1628.9877691617621
5437.321515602595,1903.0625304609082
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3885.903221098488,1360.0661273844707
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4420.493140014107,1547.1725990049372
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3892.9557806175703,1362.5345232161496
0.0,0.0
0.0,0.0
0.0,0.0
23222.754218768132,8127.963976568845
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
20242.591294588157,7084.906953105855
0.0,0.0
0.0,0.0
0.0,0.0
10031.165423612105,3510.9078982642363
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
806.9230373292154,282.4230630652254
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
9762.336712830453,3416.8178494906583
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5237.501574164881,1833.1255509577084
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5408.383603911026,1892.9342613688589
0.0,0.0
0.0,0.0
0.0,0.0
33270.13324955372,11644.546637343801
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
40425.848161919435,14149.046856671801
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5517.547086376421,1931.1414802317472
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
9071.143368966768,3174.900179138369
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8538.008343236608,2988.3029201328127
0.0,0.0
0.0,0.0
0.0,0.0
8970.735029931193,3139.7572604759175
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
30513.108209331884,10679.587873266159
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
42452.24122938515,14858.284430284803
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
42951.72090161616,15033.102315565655
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4114.59027754917,1440.1065971422095
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5139.35458501899,1798.7741047566465
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4708.462725063215,1647.961953772125
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5120.043164091359,1792.0151074319756
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5519.16975830753,1931.7094154076353
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4125.132559850472,1443.7963959476651
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3832.320537081966,1341.312187978688
0.0,0.0
0.0,0.0
0.0,0.0
43179.962233486294,15112.986781720201
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3894.1515254657343,1362.953033913007
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
37666.05297126834,13183.118539943918
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
27570.325909225045,9649.614068228764
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3987.0542724164056,1395.4689953457419
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
41891.39008950567,14661.986531326984
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
35811.950098552334,12534.182534493317
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
35042.2611701911,12264.791409566884
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
10115.831753669294,3540.5411137842525
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
17881.347456540134,6258.471609789047
0.0,0.0
0.0,0.0
0.0,0.0
6723.019095906906,2353.0566835674167
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8774.536416898274,3071.087745914396
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5442.288514850711,1904.8009801977487
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5204.959239982546,1821.735733993891
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5818.802702091981,2036.5809457321932
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5087.770890184279,1780.7198115644976
0.0,0.0
0.0,0.0
0.0,0.0
5631.76782893024,1971.118740125584
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7907.330020566804,2767.565507198381
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5991.139679541129,2096.8988878393952
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
