DL_bitrate,UL_bitrate
0.0,0.0
1280797.6769643375,448279.18693751807
0.0,0.0
0.0,0.0
0.0,0.0
1942303.7549886375,679806.3142460231
204.52394483457363,71.58338069210076
834211.9310248201,291974.175858687
1436012.246032283,502604.286111299
1997667.713468258,699183.6997138903
0.0,0.0
1976867.2134162465,691903.5246956862
2641.104671961333,924.3866351864666
0.0,0.0
1371932.450248911,480176.3575871188
2230102.7468084665,780535.9613829632
700035.3957081937,245012.38849786777
1654335.4306513057,579017.4007279569
1803245.5878456545,631135.955745979
2586892.6979977353,905412.4442992073
0.0,0.0
1992380.4252832222,697333.1488491277
270280.19852466363,94598.06948363227
0.0,0.0
1399090.7326937963,489681.7564428287
1636744.0281335101,572860.4098467286
0.0,0.0
0.0,0.0
0.0,0.0
1658904.8004922608,580616.6801722912
0.0,0.0
1485262.6527670058,519841.928468452
0.0,0.0
0.0,0.0
391711.4392412133,137099.00373442465
1919510.7337610198,671828.7568163569
0.0,0.0
0.0,0.0
0.0,0.0
1900923.548266748,665323.2418933618
0.0,0.0
1726989.3836339542,604446.2842718839
0.0,0.0
0.0,0.0
1342563.4356707418,469897.2024847596
1974267.6969266268,690993.6939243193
0.0,0.0
266256.6522710096,93189.82829485335
296744.2255715726,103860.47895005041
1983618.7051810143,694266.546813355
0.0,0.0
1905437.4220376376,666903.0977131731
2665.0,932.7499999999999
0.0,0.0
1330894.5495986196,465813.0923595168
1995414.136225411,698394.9476788938
483804.9349152202,169331.72722032707
1756061.278596436,614621.4475087526
1898942.4014658756,664629.8405130564
2516257.2993979454,880690.0547892809
0.0,0.0
1990756.661267682,696764.8314436886
0.0,0.0
0.0,0.0
539249.2644917292,188737.2425721052
1997423.7217351901,699098.3026073165
0.0,0.0
106123.73556550311,37143.30744792609
279688.4163795025,97890.94573282587
1997434.7889842058,699102.176144472
0.0,0.0
1928314.3735009702,674910.0307253395
269918.5677924985,94471.49872737448
0.0,0.0
1345894.7573611145,471063.16507639
2497000.140318187,873950.0491113653
0.0,0.0
0.0,0.0
267182.7453799395,93513.96088297882
1993691.3027432668,697791.9559601434
0.0,0.0
1674871.0927520592,586204.8824632207
689696.7724968842,241393.87037390945
0.0,0.0
1575771.2226245746,551519.9279186011
1938480.0614190896,678468.0214966813
272226.33306735766,95279.21657357518
1604351.563470297,561523.0472146039
1797448.15792954,629106.855275339
2000003.6675031534,700001.2836261037
0.0,0.0
1971785.4989502593,690124.9246325907
0.0,0.0
0.0,0.0
520097.87745560554,182034.25710946193
1953979.7673449146,683892.9185707201
0.0,0.0
759375.9043350108,265781.56651725376
1475912.7221210692,516569.4527423742
2003308.0774558096,701157.8271095334
0.0,0.0
1958542.3654967751,685489.8279238712
5883.74924411961,2059.3122354418633
0.0,0.0
646420.45327789,226247.15864726147
1839195.1096463944,643718.288376238
0.0,0.0
0.0,0.0
0.0,0.0
1876110.133894966,656638.5468632381
0.0,0.0
1702332.8750151405,595816.5062552991
0.0,0.0
0.0,0.0
277381.6294345545,97083.57030209407
1984426.709370185,694549.3482795646
0.0,0.0
0.0,0.0
276182.398339503,96663.83941882604
1972223.008432218,690278.0529512763
0.0,0.0
1831278.7155673094,640947.5504485583
282899.5095966819,99014.82835883867
0.0,0.0
1608832.6142341292,563091.4149819452
1910672.480627096,668735.3682194835
0.0,0.0
4097.947151741166,1434.2815031094078
286342.9787961779,100220.04257866225
1938179.6756043325,678362.8864615164
0.0,0.0
1838665.877235253,643533.0570323386
0.0,0.0
0.0,0.0
1020589.8672274268,357206.45352959936
1888765.7298390737,661068.0054436758
0.0,0.0
0.0,0.0
0.0,0.0
1880461.9922452306,658161.6972858306
0.0,0.0
1646520.12140501,576282.0424917535
0.0,0.0
0.0,0.0
724554.5721430699,253594.10025007447
1736495.5710188835,607773.4498566092
0.0,0.0
0.0,0.0
0.0,0.0
1798013.9324257658,629304.876349018
0.0,0.0
1555593.0069384994,544457.5524284748
0.0,0.0
0.0,0.0
269703.4844566649,94396.21955983271
1905543.5123649396,666940.2293277289
0.0,0.0
0.0,0.0
22605.955874084324,7912.084555929513
1909877.9531745752,668457.2836111013
0.0,0.0
1703278.6588842126,596147.5306094744
0.0,0.0
0.0,0.0
551638.7198225093,193073.55193787825
1951662.9252330114,683082.023831554
0.0,0.0
630374.8406811844,220631.19423841455
1309699.397692348,458394.7891923218
1994902.555027611,698215.8942596639
0.0,0.0
1969139.7292763868,689198.9052467353
0.0,0.0
0.0,0.0
1395245.461139272,488335.91139874514
2604106.7189885713,911437.3516459999
0.0,0.0
0.0,0.0
0.0,0.0
1975321.3376573655,691362.4681800778
0.0,0.0
1812815.785029885,634485.5247604597
1111077.2519810414,388877.03819336445
0.0,0.0
1852771.5798240257,648470.0529384089
2003877.9859194101,701357.2950717935
269172.48008031107,94210.36802810887
303172.1945919294,106110.26810717527
978892.1632243375,342612.25712851813
2008457.5553130712,702960.1443595749
0.0,0.0
1997934.3381066592,699277.0183373307
878415.3044397063,307445.35655389715
0.0,0.0
1942604.893026473,679911.7125592656
1868738.7080467057,654058.547816347
0.0,0.0
0.0,0.0
244805.87458719884,85682.05610551959
1901286.6065899434,665450.3123064801
0.0,0.0
1796619.0006211465,628816.6502174012
0.0,0.0
0.0,0.0
697848.4213094636,244246.94745831224
1998005.5148136427,699301.9301847749
0.0,0.0
0.0,0.0
269697.8657634245,94394.25301719857
1987267.9485813286,695543.782003465
0.0,0.0
1847124.917091599,646493.7209820596
276860.10573232523,96901.03700631383
0.0,0.0
1440336.474171306,504117.7659599571
1996562.761440298,698796.9665041043
1071919.241759283,375171.73461574904
1876719.2618915036,656851.7416620263
1915842.0007105577,670544.7002486951
2427758.512635528,849715.4794224348
0.0,0.0
2000436.8406431898,700152.8942251164
0.0,0.0
0.0,0.0
1182766.781270111,413968.3734445388
1683057.4280671435,589070.0998235001
0.0,0.0
0.0,0.0
0.0,0.0
1696054.0467336315,593618.916356771
0.0,0.0
1307172.9820590622,457510.54372067173
0.0,0.0
0.0,0.0
75977.73230985318,26592.20630844861
1991084.7685731978,696879.6690006192
277954.546240631,97284.09118422086
1342766.494818122,469968.2731863426
1594132.7952095764,557946.4783233517
2004162.266681029,701456.7933383601
0.0,0.0
1948171.9627692604,681860.1869692411
0.0,0.0
0.0,0.0
1444337.706523029,505518.19728306006
1821705.3503970404,637596.8726389641
0.0,0.0
1218899.3912014407,426614.78692050424
1732192.7805548776,606267.4731942071
1955457.9188119143,684410.2715841699
0.0,0.0
1909110.6986145487,668188.744515092
0.0,0.0
0.0,0.0
0.0,0.0
1955580.4310111643,684453.1508539075
0.0,0.0
0.0,0.0
266536.03718994296,93287.61301648003
1941370.926678866,679479.8243376031
0.0,0.0
1778279.1375100212,622397.6981285074
0.0,0.0
0.0,0.0
1115348.8366282429,390372.092819885
1875041.553036038,656264.5435626133
0.0,0.0
0.0,0.0
269269.0331409139,94244.16159931985
1910122.3591628447,668542.8257069956
0.0,0.0
1801649.7560942033,630577.4146329712
0.0,0.0
0.0,0.0
511054.9657989138,178869.23802961982
2631186.8933318984,920915.4126661643
0.0,0.0
0.0,0.0
0.0,0.0
1998286.0810156716,699400.128355485
0.0,0.0
1923797.9491259747,673329.2821940911
1600449.2289927374,560157.230147458
0.0,0.0
1982602.350581619,693910.8227035666
1862686.7318924235,651940.3561623482
0.0,0.0
0.0,0.0
266344.2353369605,93220.48236793617
1902660.2161968837,665931.0756689092
0.0,0.0
1749307.2362885028,612257.5327009759
0.0,0.0
0.0,0.0
312584.5460394555,109404.59111380942
1743802.6545974691,610330.9291091141
0.0,0.0
0.0,0.0
0.0,0.0
1773915.2285034962,620870.3299762236
0.0,0.0
1466313.16895387,513209.60913385445
0.0,0.0
0.0,0.0
269665.58294984873,94382.95403244704
1847468.253438034,646613.8887033119
0.0,0.0
0.0,0.0
0.0,0.0
1847418.9944100026,646596.6480435008
0.0,0.0
1578713.0196320019,552549.5568712006
0.0,0.0
0.0,0.0
281790.1395153878,98626.54883038573
1821951.8711781981,637683.1549123693
0.0,0.0
0.0,0.0
0.0,0.0
1859417.6629430666,650796.1820300733
0.0,0.0
1638349.0627957163,573422.1719785007
0.0,0.0
0.0,0.0
275532.02673705504,96436.20935796926
2637102.356752629,922985.8248634201
265724.1759152226,93003.46157032791
0.0,0.0
0.0,0.0
1990566.5862511003,696698.3051878851
0.0,0.0
1754010.03618344,613903.5126642039
1314184.0484977313,459964.41697420593
0.0,0.0
1945959.8216152654,681085.9375653429
1873756.8866902473,655814.9103415866
0.0,0.0
268799.7931649861,94079.92760774514
330512.5226961751,115679.38294366127
1933899.6929733146,676864.8925406601
0.0,0.0
1849110.301615275,647188.6055653462
0.0,0.0
0.0,0.0
351897.2142336863,123164.0249817902
2020523.950139827,707183.3825489394
0.0,0.0
0.0,0.0
0.0,0.0
1967087.9711192194,688480.7898917268
0.0,0.0
1771677.715761913,620087.2005166695
1578496.2588886276,552473.6906110196
0.0,0.0
1954223.8786329096,683978.3575215184
1944765.617714322,680667.9662000126
270510.33519775956,94678.61731921585
1479434.2031917532,517801.9711171136
1635186.6194723833,572315.3168153341
2005518.1050890612,701931.3367811714
0.0,0.0
2002628.727204867,700920.0545217034
0.0,0.0
0.0,0.0
1015925.0655172364,355573.7729310327
2623633.1054998403,918271.5869249441
0.0,0.0
0.0,0.0
0.0,0.0
1980187.7403688047,693065.7091290816
0.0,0.0
1655782.664879897,579523.9327079639
1541162.9201707786,539407.0220597725
0.0,0.0
1862483.9518810662,651869.3831583732
1857625.816185765,650169.0356650177
0.0,0.0
1313760.3043423072,459816.1065198075
1659308.3955292518,580757.9384352381
1972899.8344006112,690514.9420402138
0.0,0.0
1927672.5030850237,674685.3760797583
0.0,0.0
0.0,0.0
107093.96742361781,37482.88859826623
1990020.5201045214,696507.1820365825
618044.1321008783,216315.44623530738
1606857.3409277254,562400.0693247039
1699946.1007361733,594981.1352576606
2008375.3606396331,702931.3762238716
0.0,0.0
2008469.8987043619,702964.4645465267
0.0,0.0
0.0,0.0
1828936.46645828,640127.763260398
2115156.845873521,740304.8960557324
1508874.118245777,528105.9413860219
1895231.1177072509,663330.8911975378
1911060.5901629336,668871.2065570267
2606479.4030242823,912267.7910584988
0.0,0.0
2628474.176847739,919965.9618967086
2704.56175021154,946.596612574039
0.0,0.0
1899672.3078024024,664885.3077308408
1968352.1323537568,688923.2463238148
0.0,0.0
0.0,0.0
0.0,0.0
1934495.2970744912,677073.3539760718
0.0,0.0
1755928.3120522976,614574.9092183041
2665.0,932.7499999999999
0.0,0.0
1394710.1672099705,488148.5585234896
2584757.988656866,904665.296029903
1148315.4653153224,401910.4128603628
1765218.7824078032,617826.5738427311
1817602.1397865678,636160.7489252987
2631719.7861588635,921101.9251556022
0.0,0.0
1972737.062104522,690457.9717365827
2402.402356866237,840.8408249031829
0.0,0.0
932404.4342502027,326341.55198757094
1993816.4860767317,697835.770126856
0.0,0.0
268410.4520136837,93943.65820478929
287007.53627776896,100452.63769721914
1992155.0818587395,697254.2786505588
0.0,0.0
1921717.565743956,672601.1480103845
269557.27914033184,94345.04769911614
0.0,0.0
1524511.46485112,533579.012697892
1720340.2384509786,602119.0834578425
0.0,0.0
0.0,0.0
0.0,0.0
1761193.4144795535,616417.6950678437
0.0,0.0
1431668.79981351,501084.07993472845
0.0,0.0
0.0,0.0
267425.1249118393,93598.79371914375
1907438.8252891803,667603.5888512131
0.0,0.0
0.0,0.0
269629.7945655844,94370.42809795453
1929004.7159252455,675151.6505738359
0.0,0.0
1816864.2292891028,635902.480251186
0.0,0.0
0.0,0.0
772946.7295714595,270531.3553500108
1961159.4168089593,686405.7958831358
0.0,0.0
290716.61398576124,101750.81489501643
877086.2489740885,306980.18714093097
1990378.6938255879,696632.5428389558
0.0,0.0
1934293.6645237561,677002.7825833146
0.0,0.0
0.0,0.0
1308943.1919191491,458130.11717170215
2516285.497855634,880699.9242494719
0.0,0.0
0.0,0.0
0.0,0.0
1981409.0225425882,693493.1578899059
0.0,0.0
1742853.0890761935,609998.5811766677
957126.8539112653,334994.3988689428
0.0,0.0
1855768.068907439,649518.8241176036
2629337.1615420673,920268.0065397235
0.0,0.0
0.0,0.0
2704.261310247002,946.4914585864506
2005327.9782384099,701864.7923834434
0.0,0.0
1721155.359411284,602404.3757939494
1604238.0188408352,561483.3065942923
0.0,0.0
1825573.5464524552,638950.7412583593
1721694.8254192,602593.18889672
0.0,0.0
0.0,0.0
0.0,0.0
1798796.299561771,629578.7048466199
0.0,0.0
1572992.5052463599,550547.3768362259
0.0,0.0
0.0,0.0
269663.86793684954,94382.35377789733
2439386.1573313763,853785.1550659817
1417594.913011544,496158.21955404035
1886611.5725748863,660314.0504012102
1918122.6738255804,671342.9358389531
2634914.0585712194,922219.9204999268
450480.433815908,157668.15183556778
2636124.218428907,922643.4764501174
326468.0768013435,114263.82688047021
0.0,0.0
1780499.6036403487,623174.861274122
2589483.4838998206,906319.2193649372
269545.97565329116,94341.0914786519
266088.92693960975,93131.1244288634
270372.74977595976,94630.46242158591
2005792.9720416244,702027.5402145685
0.0,0.0
1897865.4773813928,664252.9170834875
523527.78221124137,183234.72377393447
0.0,0.0
1822581.4564408194,637903.5097542867
1820458.0108779403,637160.3038072791
0.0,0.0
1031613.4089112064,361064.69311892224
1457589.7878295977,510156.4257403592
1973619.3545798627,690766.7741029519
0.0,0.0
1969177.5374028704,689212.1380910046
0.0,0.0
0.0,0.0
2665.0,932.7499999999999
1923337.7383621424,673168.2084267498
2704.020432669778,946.4071514344223
1167322.2211779454,408562.77741228085
1450344.4590922948,507620.56068230316
1993138.4035770998,697598.4412519849
0.0,0.0
1982984.6302700404,694044.6205945141
0.0,0.0
0.0,0.0
966730.4092254115,338355.643228894
2563475.249609904,897216.3373634663
0.0,0.0
0.0,0.0
0.0,0.0
1998372.0523735872,699430.2183307555
0.0,0.0
1749771.6201216576,612420.0670425801
566159.3552017992,198155.77432062972
0.0,0.0
1474803.4634992946,516181.21222475305
2018880.2067263187,706608.0723542115
0.0,0.0
0.0,0.0
0.0,0.0
1941563.6233783546,679547.268182424
0.0,0.0
1510758.5360889647,528765.4876311376
1325370.840003316,463879.7940011606
0.0,0.0
1759232.2751373386,615731.2962980685
1969458.913353679,689310.6196737876
0.0,0.0
443252.67676824523,155138.43686888582
1108032.0167527932,387811.2058634776
1991837.0812759511,697142.9784465828
0.0,0.0
1937472.3565702648,678115.3247995926
0.0,0.0
0.0,0.0
1444335.333029494,505517.3665603228
1979184.1162042834,692714.4406714991
269594.28272995714,94357.99895548499
727224.0989191642,254528.43462170745
1140209.0859203502,399073.18007212254
1992296.846009999,697303.8961034996
0.0,0.0
1963202.5367541783,687120.8878639623
0.0,0.0
0.0,0.0
1601905.840051494,560667.0440180228
2012312.9191281183,704309.5216948413
271786.77431206073,95125.37100922126
659559.0275211153,230845.65963239034
1048758.6957409163,367065.5435093207
2013603.960588121,704761.3862058424
0.0,0.0
1990436.1160784608,696652.6406274613
270712.29450093437,94749.30307532703
0.0,0.0
1784514.124000887,624579.9434003104
2007041.569828655,702464.5494400292
389342.06746779656,136269.7236137288
869464.8545613104,304312.6990964586
1232055.711903168,431219.4991661087
1996521.4730314494,698782.5155610072
0.0,0.0
1977875.880344926,692256.558120724
277516.4497319295,97130.75740617533
0.0,0.0
1982992.0950904363,694047.2332816527
2002158.2979958286,700755.40429854
269431.1581014997,94300.90533552489
498656.49621683033,174529.7736758906
1097334.67435162,384067.136023067
2013576.1381751883,704751.6483613158
0.0,0.0
1992371.8923341946,697330.1623169681
282287.3284136284,98800.56494476993
0.0,0.0
1732536.4229357578,606387.7480275151
2006063.1882417833,702122.1158846241
0.0,0.0
2666.4176665880295,933.2461833058103
279551.92586978973,97843.1740544264
1996413.3648725618,698744.6777053965
0.0,0.0
1906719.9254855486,667351.9739199419
285891.5528821209,100062.04350874231
0.0,0.0
1597688.2284630684,559190.8799620739
2000332.460561456,700116.3611965096
0.0,0.0
0.0,0.0
274590.7793982946,96106.7727894031
1997270.0875898916,699044.5306564621
0.0,0.0
1800163.0033255012,630057.0511639254
1228142.5961849561,429849.9086647346
0.0,0.0
1361143.523130502,476400.2330956757
1898576.426501816,664501.7492756356
0.0,0.0
0.0,0.0
0.0,0.0
1893957.821749758,662885.2376124152
0.0,0.0
1627781.326804294,569723.4643815028
0.0,0.0
0.0,0.0
504585.0407012222,176604.76424542777
1909848.545107404,668446.9907875913
0.0,0.0
601093.9680719733,210382.88882519063
1407038.079632471,492463.32787136483
1988683.6520336117,696039.2782117641
0.0,0.0
1954687.178921628,684140.5126225698
0.0,0.0
0.0,0.0
1274900.0882288655,446215.0308801029
1942730.8793575626,679955.8077751469
270703.65770087484,94746.28019530619
1533220.911060347,536627.3188711214
1735066.5379630013,607273.2882870504
2018728.0426491871,706554.8149272155
0.0,0.0
2280739.4617893575,798258.8116262751
0.0,0.0
0.0,0.0
1004714.5326845576,351650.08643959515
2405625.7740678643,841969.0209237525
18971.0822468545,6639.878786399075
0.0,0.0
271669.9757506716,95084.49151273505
1991966.5219201937,697188.2826720678
0.0,0.0
1903545.911165721,666241.0689080023
1327265.6334349592,464542.9717022357
0.0,0.0
1997394.9509017726,699088.2328156204
1959356.9696407048,685774.9393742466
0.0,0.0
0.0,0.0
267057.15534519113,93470.0043708169
1950053.9515111467,682518.8830289013
0.0,0.0
1912186.879137147,669265.4076980014
1986.8558145175293,695.3995350811352
0.0,0.0
1699789.8955266543,594926.463434329
1981891.8352036988,693662.1423212945
269629.50107841165,94370.32537744407
1204201.25479435,421470.43917802244
1336407.5698461125,467742.64944613934
2019308.5434276569,706757.9901996799
0.0,0.0
2140382.8168515475,749133.9858980415
0.0,0.0
0.0,0.0
1328277.3843251509,464897.0845138028
1821762.093294043,637616.7326529151
0.0,0.0
724944.551333315,253730.59296666022
1398991.5141796719,489647.02996288514
1972585.5547433682,690404.9441601788
0.0,0.0
1970086.3389023663,689530.2186158282
0.0,0.0
0.0,0.0
272091.5782236167,95232.05237826584
1990575.0886113974,696701.281013989
517723.5684410931,181203.24895438258
1776279.3857608545,621697.785016299
1897139.5176880101,663998.8311908036
2532146.810572638,886251.3837004233
2681.233017469347,938.4315561142714
2304891.8898892854,806712.1614612498
0.0,0.0
0.0,0.0
1113714.5325804849,389800.08640316967
2609702.8664339045,913396.0032518666
1273.5604976785635,445.7461741874972
0.0,0.0
455920.45869802096,159572.16054430732
2539799.1524981675,888929.7033743586
0.0,0.0
1995040.14065715,698264.0492300024
1905711.6221364911,666999.0677477719
276671.94253643235,96835.17988775132
2001606.3523775602,700562.2233321461
1969924.4301035367,689473.5505362378
0.0,0.0
0.0,0.0
2704.0556278160134,946.4194697356046
1951886.23990228,683160.183965798
0.0,0.0
1854733.2677164513,649156.6437007579
265649.5385625941,92977.33849690793
0.0,0.0
1541620.068450764,539567.0239577674
1807981.4671309749,632793.5134958412
0.0,0.0
0.0,0.0
0.0,0.0
1812180.3883886992,634263.1359360446
0.0,0.0
1517468.5736699204,531114.0007844721
0.0,0.0
0.0,0.0
277414.4287655935,97095.05006795772
2226551.1765506743,779292.9117927359
1261226.2323815597,441429.1813335459
1896586.9570590975,663805.4349706841
1948064.9494789862,681822.7323176451
2629422.541683729,920297.889589305
0.0,0.0
2007782.4069921374,702723.842447248
0.0,0.0
0.0,0.0
1089650.1605755517,381377.5562014431
1727528.330253947,604634.9155888815
0.0,0.0
595170.968665496,208309.83903292357
1356913.5438254671,474919.74033891346
1941071.879698046,679375.157894316
0.0,0.0
1933649.3649642083,676777.2777374729
0.0,0.0
0.0,0.0
2122.888835875818,743.0110925565363
1954712.1647143585,684149.2576500254
0.0,0.0
0.0,0.0
270689.7810529445,94741.42336853057
1960841.2956631058,686294.453482087
0.0,0.0
1859632.7565862213,650871.4648051774
0.0,0.0
0.0,0.0
1186470.2676006828,415264.59366023896
1908432.2556882086,667951.289490873
0.0,0.0
2665.0,932.7499999999999
273545.09558097325,95740.78345334063
1936926.791460832,677924.3770112912
0.0,0.0
1826017.80643486,639106.232252201
0.0,0.0
0.0,0.0
517630.9708941363,181170.8398129477
1993072.505093111,697575.3767825888
479216.4469946782,167725.75644813734
1781904.2931951596,623666.5026183059
1883621.2985632797,659267.4544971478
2611745.768526937,914111.0189844279
1079427.943461487,377799.78021152044
2635995.1854699897,922598.3149144963
271393.7810280538,94987.82335981882
0.0,0.0
1221050.2373263252,427367.5830642138
2637418.0,923096.2999999999
1595158.8261384221,558305.5891484477
1695591.4140295503,593456.9949103425
1727404.3241780512,604591.5134623179
2636891.1525368486,922911.903387897
0.0,0.0
2618163.811886876,916357.3341604065
1680304.3507429608,588106.5227600363
0.0,0.0
2014827.884749125,705189.7596621937
1957201.7893514242,685020.6262729984
265345.87044197466,92871.05465469112
1094056.871893839,382919.90516284364
1581045.7150891137,553366.0002811898
2006015.827469636,702105.5396143725
0.0,0.0
1991617.5367958378,697066.1378785432
277558.6515619918,97145.52804669712
0.0,0.0
1636468.7104418091,572764.0486546331
1849855.880677964,647449.5582372873
0.0,0.0
0.0,0.0
0.0,0.0
1880497.658616865,658174.1805159027
0.0,0.0
1718263.0784605886,601392.077461206
0.0,0.0
0.0,0.0
440516.5207483848,154180.78226193468
2003121.053229895,701092.3686304631
2704.5999510979027,946.6099828842658
281029.9166447825,98360.47082567388
785965.5936114315,275087.95776400104
2002259.1478172,700790.7017360199
0.0,0.0
1950563.3435292875,682697.1702352506
308648.5569633802,108026.99493718306
0.0,0.0
1736930.7536192108,607925.7637667237
1769728.9896964908,619405.1463937717
0.0,0.0
0.0,0.0
0.0,0.0
1758140.9766115265,615349.3418140343
0.0,0.0
1442311.8739164565,504809.15587075974
0.0,0.0
0.0,0.0
274486.0671184466,96070.1234914563
1913769.3767999238,669819.2818799732
0.0,0.0
269608.60346236534,94363.01121182786
386656.482807286,135329.7689825501
1957065.2911283188,684972.8518949115
0.0,0.0
1907389.7521137127,667586.4132397994
0.0,0.0
0.0,0.0
1140030.060584752,399010.52120466315
2000620.1927111894,700217.0674489163
0.0,0.0
0.0,0.0
0.0,0.0
1958179.8595678932,685362.9508487625
0.0,0.0
1831634.8396796111,641072.1938878639
300971.6927562171,105340.09246467598
0.0,0.0
1812058.2581140234,634220.3903399082
1895253.7080513565,663338.7978179747
0.0,0.0
0.0,0.0
0.0,0.0
1844161.0071051326,645456.3524867963
0.0,0.0
1521804.61793441,532631.6162770435
0.0,0.0
0.0,0.0
738582.066502566,258503.72327589808
1751676.7884687833,613086.875964074
0.0,0.0
0.0,0.0
0.0,0.0
1796999.6927587104,628949.8924655486
0.0,0.0
1526302.267873551,534205.7937557428
0.0,0.0
0.0,0.0
269672.17305548134,94385.26056941846
1987315.3094129707,695560.3582945397
313440.27948298183,109704.09781904363
1485166.0777510088,519808.12721285305
1680853.4080780176,588298.6928273061
2019073.0573102406,706675.5700585842
0.0,0.0
2007938.043795977,702778.315328592
4028.489854644589,1409.9714491256061
0.0,0.0
1671409.39515142,584993.288302997
1982870.6717279693,694004.7351047893
0.0,0.0
0.0,0.0
269655.7715308075,94379.52003578261
1955941.267133629,684579.4434967701
0.0,0.0
1815925.628443949,635573.969955382
268491.7300974947,93972.10553412315
0.0,0.0
1602957.0165986398,561034.9558095239
1868941.4692129144,654129.51422452
0.0,0.0
0.0,0.0
2704.2580083858425,946.4903029350448
1930785.7151270118,675775.000294454
0.0,0.0
1969088.3306930412,689180.9157425644
0.0,0.0
0.0,0.0
1694984.5434135273,593244.5901947345
1974602.257174504,691110.7900110764
0.0,0.0
269849.1545217832,94447.2040826241
561014.8047171689,196355.1816510091
1983809.9042497629,694333.466487417
0.0,0.0
1924293.886202339,673502.8601708186
269926.9678768699,94474.43875690446
0.0,0.0
1704599.508736812,596609.8280578841
1943696.7652560687,680293.8678396239
855115.6877648381,299290.4907176933
1772411.6560355856,620344.0796124549
1894749.712266455,663162.3992932591
1986795.9432193195,695378.5801267618
0.0,0.0
1973833.855607678,690841.8494626873
0.0,0.0
0.0,0.0
1675661.3784543613,586481.4824590264
2012303.8368239887,704306.342888396
0.0,0.0
0.0,0.0
269629.26261205535,94370.24191421937
1998287.6684541046,699400.6839589366
0.0,0.0
1927791.8441973538,674727.1454690738
683951.7843081609,239383.1245078563
0.0,0.0
1681552.128143524,588543.2448502334
1667627.6150605457,583669.6652711909
0.0,0.0
0.0,0.0
0.0,0.0
1722250.571612038,602787.7000642132
0.0,0.0
1388854.7046182463,486099.1466163862
0.0,0.0
0.0,0.0
5467.642192322241,1913.674767312784
1982910.5078267376,694018.6777393582
0.0,0.0
273219.2416924341,95626.73459235193
841588.8231326294,294556.0880964203
1998937.3750941204,699628.0812829421
0.0,0.0
1992847.1895073706,697496.5163275796
518079.6124795607,181327.86436784625
0.0,0.0
1886290.501143283,660201.675400149
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1996269.0209536059,698694.157333762
0.0,0.0
2665.0,932.7499999999999
423687.58529699076,148290.65485394676
1993105.9011414112,697587.0653994939
0.0,0.0
1913952.6173435934,669883.4160702577
727209.8484103287,254523.44694361504
0.0,0.0
1825140.166458589,638799.0582605061
1997105.8888579286,698987.0611002749
0.0,0.0
0.0,0.0
270031.42055336665,94510.99719367833
1992048.6246046233,697217.0186116181
0.0,0.0
1877545.223584431,657140.8282545508
276335.8575396767,96717.55013888684
0.0,0.0
1268338.8656000148,443918.60296000517
1838662.153897703,643531.753864196
0.0,0.0
0.0,0.0
0.0,0.0
1676269.8079213875,586694.4327724855
0.0,0.0
986754.100334593,345363.9351171075
0.0,0.0
0.0,0.0
273211.1814422605,95623.91350479117
1992966.7882639074,697538.3758923676
0.0,0.0
0.0,0.0
0.0,0.0
1935620.942738103,677467.329958336
0.0,0.0
1629487.6036792349,570320.6612877322
269698.1732017488,94394.36062061207
0.0,0.0
1492162.824387453,522256.9885356085
1524008.4368739994,533402.9529058997
0.0,0.0
0.0,0.0
0.0,0.0
1638382.6989194634,573433.9446218122
0.0,0.0
1246770.9407294209,436369.82925529726
0.0,0.0
0.0,0.0
0.0,0.0
1770606.868105111,619712.4038367888
0.0,0.0
0.0,0.0
0.0,0.0
1826853.5337239122,639398.7368033692
0.0,0.0
1665064.68649389,582772.6402728615
0.0,0.0
0.0,0.0
442030.47554205597,154710.6664397196
1805460.244709151,631911.0856482028
0.0,0.0
0.0,0.0
0.0,0.0
1834806.872984076,642182.4055444265
0.0,0.0
1648440.8592830969,576954.3007490839
0.0,0.0
0.0,0.0
382933.02941371076,134026.56029479875
2589101.1207619733,906185.3922666906
962359.4860543108,336825.8201190088
1542191.8725129154,539767.1553795204
1712127.4845184067,599244.6195814423
2618781.9743574318,916573.6910251011
0.0,0.0
2004876.7849829844,701706.8747440445
609844.9881627562,213445.74585696467
0.0,0.0
1691836.2071765247,592142.6725117835
1938904.0038825192,678616.4013588817
271318.97873760184,94961.64255816063
1543208.6545424901,540123.0290898716
1763892.179853756,617362.2629488145
2002427.960947612,700849.7863316642
0.0,0.0
1990229.6391406646,696580.3736992326
0.0,0.0
0.0,0.0
915650.3531711682,320477.62360990886
1998475.107352743,699466.28757346
1209.070189454165,423.17456630895776
275558.67774827423,96445.53721189598
474700.6276960167,166145.21969360582
1993430.641696669,697700.7245938341
0.0,0.0
1897327.0303813433,664064.4606334701
2665.0,932.7499999999999
0.0,0.0
1509658.702190315,528380.5457666102
1643712.0623213844,575299.2218124846
0.0,0.0
0.0,0.0
2659.0856815697816,930.6799885494235
1815560.5133193599,635446.1796617759
0.0,0.0
1654814.6041019922,579185.1114356972
0.0,0.0
0.0,0.0
2018.6623208380968,706.5318122933338
1946011.6287164607,681104.0700507612
0.0,0.0
0.0,0.0
268015.5205264815,93805.43218426852
