UL_bitrate,DL_bitrate
14887.466783854055,5210.613374348919
18527.271866793006,6484.545153377551
14989.647221846144,5246.37652764615
24032.820543182217,8411.487190113776
14132.0,4946.2
68946.58491014426,24131.304718550487
29651.383672329714,10377.984285315399
32647.07052827741,11426.474684897094
36036.10521325672,12612.63682463985
35013.947874090416,12254.881755931645
28956.458100234137,10134.760335081946
32375.38958682941,11331.386355390292
27205.42068502526,9521.89723975884
34450.05802190948,12057.520307668316
17456.65693062391,6109.829925718368
69082.0,24178.699999999997
37061.367947685445,12971.478781689904
28633.578098644954,10021.752334525732
39407.305623677996,13792.556968287297
31305.53879619975,10956.938578669913
34460.31019004512,12061.108566515792
33266.66659500739,11643.333308252584
29965.096880768648,10487.783908269026
44295.942947240306,15503.580031534106
20736.843266105534,7257.895143136936
69082.0,24178.699999999997
40288.959770025634,14101.135919508972
16008.373655150603,5602.930779302711
22815.681112653303,7985.488389428656
20468.762321968134,7164.066812688847
15346.547015725237,5371.291455503832
18029.628084961183,6310.3698297364135
14336.0,5017.599999999999
20102.39609921543,7035.838634725401
13996.0,4898.599999999999
69006.61504526592,24152.31526584307
26448.470279847887,9256.96459794676
34674.464387134634,12136.062535497122
38939.91720901386,13628.97102315485
34869.99117137405,12204.496909980917
20686.973821536183,7240.440837537663
33444.050436469326,11705.417652764263
30661.99136122064,10731.696976427223
36200.2968022206,12670.103880777207
16342.202407936424,5719.770842777748
69082.0,24178.699999999997
40946.12841846243,14331.14494646185
34202.907649445995,11971.017677306098
36254.28694413082,12689.000430445787
37357.216967129294,13075.025938495251
20550.929401164933,7192.825290407726
32072.321299302264,11225.312454755793
27645.469551316633,9675.914342960821
35636.37960424013,12472.732861484044
18936.2135415604,6627.674739546139
69082.0,24178.699999999997
44795.731895117235,15678.506163291031
32970.5784311169,11539.702450890913
35266.6805819585,12343.338203685475
33095.41690207235,11583.395915725321
19992.63400211964,6997.421900741874
28969.35547980659,10139.274417932305
20884.25960943467,7309.490863302134
35292.97027887494,12352.539597606228
16776.59952066411,5871.809832232438
69082.0,24178.699999999997
36604.15003311333,12811.452511589665
31826.62876585516,11139.320068049305
36407.15036415614,12742.502627454649
33196.43278363852,11618.751474273482
28842.76319556089,10094.96711844631
31720.46238279832,11102.161833979411
27372.944765109107,9580.530667788187
35168.101043966075,12308.835365388126
17453.047804308553,6108.566731507994
69082.0,24178.699999999997
36609.14116289756,12813.199407014146
14299.936203329054,5004.977671165168
17969.974716488454,6289.4911507709585
14854.360792102709,5199.026277235947
14163.754990533542,4957.314246686739
14325.689556169122,5013.991344659193
14001.892232406548,4900.662281342292
15816.617380104026,5535.816083036409
0.0,0.0
63242.91281354919,22135.019484742217
17272.631952440104,6045.421183354036
32682.105279138857,11438.7368476986
36477.09484621976,12766.983196176916
34152.23071565719,11953.280750480017
22646.507341037744,7926.27756936321
32471.69160260971,11365.092060913397
27099.833911202957,9484.941868921034
35184.60728203325,12314.612548711637
17086.803305216115,5980.38115682564
69082.0,24178.699999999997
37283.46205449407,13049.211719072924
32146.070716653776,11251.124750828822
35417.48362109332,12396.11926738266
33698.137526080085,11794.34813412803
20703.20328958657,7246.121151355299
31418.53151269866,10996.48602944453
21644.421689490533,7575.547591321686
34730.4255110306,12155.648928860708
16110.870958792999,5638.804835577549
69082.0,24178.699999999997
36210.94690358697,12673.831416255438
34515.88496592372,12080.5597380733
38988.37726322036,13645.932042127126
34631.794685657755,12121.128139980214
23680.73403974669,8288.256913911342
31279.7170873725,10947.900980580374
27780.924739991813,9723.323658997135
35451.374816166506,12407.981185658276
19322.99644950247,6763.048757325863
69082.0,24178.699999999997
39076.43269957016,13676.751444849557
34168.34053233318,11958.919186316612
45180.26749406808,15813.093622923827
36006.56675498736,12602.298364245577
32501.03938384441,11375.363784345544
35177.79779433287,12312.229228016506
33064.9925092856,11572.747378249958
46363.821617391055,16227.337566086868
28170.535660610825,9859.687481213788
69082.0,24178.699999999997
47772.92691055447,16720.524418694065
33410.707173435854,11693.747510702548
39818.242596657125,13936.384908829992
35710.320061169325,12498.612021409263
28758.923600333397,10065.623260116688
34208.427285377424,11972.949549882098
28012.33870522073,9804.318546827255
36299.79271756326,12704.92745114714
18459.71166577815,6460.899083022353
69082.0,24178.699999999997
39368.84054242083,13779.09418984729
32102.446535101528,11235.856287285535
37177.469575919895,13012.114351571963
33847.149798533836,11846.502429486842
28659.783581822732,10030.924253637955
33680.18167557861,11788.063586452514
30297.56042805497,10604.146149819238
37805.66840103042,13231.983940360647
16071.153550380926,5624.903742633324
69082.0,24178.699999999997
41522.1021405592,14532.735749195717
31784.326600559696,11124.514310195893
32434.419299313562,11352.046754759745
33973.83252985264,11890.841385448422
14794.0671555045,5177.923504426574
21057.1641180702,7370.007441324569
17166.954613538583,6008.434114738504
21671.48149972242,7585.018524902846
13715.161270376178,4800.306444631662
68690.05428455668,24041.51899959484
32865.287842537015,11502.850744887954
30530.58970495233,10685.706396733314
37747.84151700259,13211.744530950906
33818.78027977824,11836.573097922384
32978.09321614029,11542.3326256491
33068.91351454994,11574.119730092478
30143.022154813047,10550.057754184565
36233.49995590376,12681.724984566315
20150.215531111902,7052.575435889165
69082.0,24178.699999999997
39628.74427397621,13870.060495891674
20203.172081389614,7071.110228486365
33292.30114043113,11652.305399150895
29746.06028492604,10411.121099724112
19450.376380520323,6807.631733182113
22823.127979906243,7988.094792967185
17885.13440281177,6259.797040984119
29227.708309138696,10229.697908198543
14781.88180036,5173.658630126
69078.48639871,24177.470239548496
32126.10432814697,11244.136514851438
29982.407672056157,10493.842685219654
35305.813063992115,12357.034572397239
32954.14135153013,11533.949473035545
21295.280766061023,7453.348268121357
30437.811091367683,10653.23388197869
21016.018940662238,7355.606629231783
34158.12228295086,11955.342799032802
16286.348773892316,5700.22207086231
69082.0,24178.699999999997
35443.33728052004,12405.168048182013
28546.792082248227,9991.377228786878
35798.870514194394,12529.604679968037
32546.267975846597,11391.193791546308
27805.751637836784,9732.013073242873
30963.499235350686,10837.224732372739
21048.424498129007,7366.948574345151
35383.69850189758,12384.294475664154
18402.440837600258,6440.85429316009
69082.0,24178.699999999997
36564.93258891812,12797.726406121341
30025.32532045351,10508.863862158729
35160.65000139831,12306.227500489407
32182.675841962548,11263.93654468689
20704.055270373738,7246.419344630807
30246.81098056991,10586.383843199468
20866.833021392278,7303.391557487297
34670.59068168414,12134.706738589448
15623.064395582409,5468.072538453843
69082.0,24178.699999999997
35502.67143712431,12425.935002993507
21004.53672889019,7351.587855111567
28001.925464559772,9800.67391259592
30377.109002877325,10631.988151007063
13730.929009191557,4805.825153217044
19579.0909028686,6852.681816004009
15177.203275287715,5312.0211463507
19490.180799842077,6821.563279944727
0.0,0.0
63752.95215447044,22313.533254064652
28180.643155649766,9863.225104477418
14282.448910424926,4998.857118648723
20435.084444633223,7152.279555621628
15251.776918801837,5338.121921580643
16309.934688048175,5708.477140816861
17320.572433593356,6062.200351757674
14753.717800864943,5163.80123030273
29833.65199673497,10441.778198857239
14114.64260072197,4940.124910252689
69042.27955634365,24164.797844720277
21269.723087310467,7444.403080558663
27831.211636095763,9740.924072633516
31321.37626651723,10962.48169328103
28242.97715760631,9885.042005162208
15225.727351668258,5329.00457308389
18157.187923034566,6355.015773062098
15550.638375959656,5442.72343158588
27237.28077734323,9533.04827207013
14130.0,4945.5
68883.80270375301,24109.330946313552
32060.761640162393,11221.266574056837
31887.988539798247,11160.795988929385
39975.91122937828,13991.568930282398
34941.87537125161,12229.656379938064
32943.26252983306,11530.14188544157
34125.618837645234,11943.966593175832
30952.215514649506,10833.275430127327
35518.05078706267,12431.317775471933
17961.733831250676,6286.606840937737
69082.0,24178.699999999997
40298.47304124914,14104.465564437198
22036.877639529266,7712.907173835242
31541.900901929013,11039.665315675154
27168.98702801414,9509.145459804948
15110.672845341101,5288.735495869385
19542.65105275902,6839.927868465657
16805.389222502155,5881.886227875754
32804.58803546956,11481.605812414346
14145.321403437823,4950.862491203238
69041.19888268292,24164.41960893902
33942.0893419632,11879.731269687118
20309.85351062003,7108.4487287170095
33071.94342670186,11575.18019934565
31844.566438029207,11145.598253310221
17512.00017197174,6129.200060190109
29091.46866416286,10182.014032457
17571.494113324563,6150.022939663597
28035.752612505443,9812.513414376905
14131.240734195939,4945.934256968579
69048.82789220128,24167.089762270447
30574.090135355582,10700.931547374454
21635.97423949324,7572.5909838226335
32250.697699440672,11287.744194804234
30774.445037823472,10771.055763238215
17911.327683538224,6268.964689238378
19704.111123878483,6896.438893357469
16564.957876729208,5797.735256855222
28727.095926348484,10054.48357422197
14854.0,5198.9
69075.01962055042,24176.256867192646
32993.40578895362,11547.692026133765
16497.47509727538,5774.116284046382
30130.224970236886,10545.57873958291
20264.481340364964,7092.568469127737
17563.674861837804,6147.286201643231
19545.554191817395,6840.943967136088
15394.23605828897,5387.98262040114
20683.41056809962,7239.193698834867
13764.203379429906,4817.4711828004665
69062.20649921976,24171.772274726914
27807.678793722465,9732.687577802863
14214.841486811394,4975.194520383988
32176.513134642813,11261.779597124983
18158.93711871284,6355.627991549494
20680.284271940403,7238.099495179141
27831.636944137423,9741.072930448097
16297.821915940665,5704.237670579232
30037.227129737945,10513.02949540828
14130.0,4945.5
69078.86878509395,24177.60407478288
21843.31319126138,7645.159616941482
27563.911013698274,9647.368854794395
33054.11729637741,11568.941053732093
25497.365655675665,8924.077979486483
19110.404154615757,6688.6414541155145
20211.909761578525,7074.168416552483
18144.211675621147,6350.474086467401
31700.479691234796,11095.167891932178
14336.88410134548,5017.909435470918
69072.80036580467,24175.48012803163
32623.74183548804,11418.309642420812
37936.8390729462,13277.893675531168
45572.85286133955,15950.498501468841
45004.210134925976,15751.47354722409
31343.8251391688,10970.33879870908
35452.43048318859,12408.350669116006
32394.776477317027,11338.17176706096
35328.17172036952,12364.860102129333
18264.43094138582,6392.550829485037
69082.0,24178.699999999997
41695.96827667725,14593.588896837038
14416.0,5045.599999999999
20240.279291250725,7084.097751937753
14668.776094139872,5134.071632948955
16761.56210832834,5866.546737914919
15149.117772148014,5302.191220251805
14720.0,5152.0
21794.436059277057,7628.052620746969
13406.916207038325,4692.420672463413
69058.22614768014,24170.379151688045
21437.163699159984,7503.007294705994
27468.361469307765,9613.926514257717
38005.07037816422,13301.774632357477
31880.403913333448,11158.141369666706
34162.34362350468,11956.820268226638
33243.21723625745,11635.126032690107
31235.499748392518,10932.42491193738
35614.08054514695,12464.92819080143
18437.0153447038,6452.955370646329
69082.0,24178.699999999997
36487.20508958622,12770.521781355175
32761.859678275516,11466.65088739643
36596.318244975475,12808.711385741415
33401.982913587904,11690.694019755765
31387.020644641358,10985.457225624474
28601.849470256828,10010.647314589889
27555.23635011501,9644.332722540254
35525.60173531077,12433.960607358767
18582.804417254767,6503.981546039168
69082.0,24178.699999999997
41766.00582111015,14618.102037388551
40751.07817857413,14262.877362500943
43652.75667641834,15278.46483674642
46382.09020055942,16233.731570195796
22635.39429799933,7922.388004299765
35103.9604105609,12286.386143696316
31790.661420860128,11126.731497301043
33507.61330193832,11727.66465567841
15616.635968922485,5465.822589122869
69078.43030211746,24177.45060574111
36274.268535734656,12695.993987507129
14287.212530555966,5000.524385694588
18752.662044819957,6563.431715686985
14462.376209469063,5061.831673314172
14511.622747937312,5079.067961778059
14934.0,5226.9
14266.0,4993.099999999999
16621.223113233,5817.42808963155
0.0,0.0
66916.08066731,23420.6282335585
17483.17229693964,6119.110303928874
32957.03111751838,11534.960891131434
39495.95746128172,13823.585111448603
35002.161801689515,12250.75663059133
31379.45834102007,10982.810419357023
32881.33296867493,11508.466539036224
27676.95918876041,9686.935716066144
35096.82345035389,12283.88820762386
20092.864336308357,7032.502517707925
69082.0,24178.699999999997
37919.25569939728,13271.739494789048
14346.0,5021.099999999999
18452.989614177568,6458.546364962149
15321.426644797933,5362.499325679277
14061.31446271914,4921.460061951699
14982.224734447229,5243.7786570565295
14145.312266482619,4950.859293268916
18062.496449063125,6321.873757172093
0.0,0.0
65337.63932845195,22868.17376495818
18850.734585710317,6597.757104998611
36705.770996353596,12847.019848723758
42070.076904447225,14724.526916556528
36344.72532305706,12720.653863069969
30412.34595490299,10644.321084216046
32687.646577780735,11440.676302223257
30600.779271790023,10710.272745126507
37415.828236341215,13095.539882719424
19260.326986199907,6741.114445169967
69082.0,24178.699999999997
44992.13264042104,15747.246424147363
14938.537286482087,5228.48805026873
20841.148482650748,7294.401968927761
18262.694447276222,6391.943056546677
18367.938975288176,6428.778641350861
15829.21643784246,5540.225753244861
14354.990484191288,5024.246669466951
18782.525971870346,6573.884090154621
13551.371213261906,4742.979924641667
69074.76795324427,24176.168783635494
21200.718359019014,7420.251425656655
23811.97034903683,8334.18962216289
29460.44846806544,10311.156963822903
21880.437099759893,7658.1529849159615
14337.627585493814,5018.1696549228345
17559.432588681455,6145.8014060385085
15826.490341218147,5539.271619426351
28544.59642330815,9990.608748157852
13338.006407272238,4668.302242545283
68728.74428061944,24055.060498216804
33060.25014270252,11571.087549945882
30221.525987855584,10577.534095749454
38950.67684804505,13632.736896815766
32076.24937602198,11226.687281607692
32772.28743637493,11470.300602731224
33126.99340896464,11594.447693137623
27867.21687575832,9753.525906515411
44138.6726451609,15448.535425806314
22663.44857582464,7932.207001538623
69082.0,24178.699999999997
37789.051493823594,13226.168022838257
14280.0,4998.0
17815.032232216014,6235.261281275604
15162.120700527832,5306.742245184741
13875.612470941467,4856.464364829513
14720.0,5152.0
13996.0,4898.599999999999
17549.815985268397,6142.435594843939
0.0,0.0
63519.8499215778,22231.947472552227
18312.57460018,6409.401110063
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
17225.82373321215,6029.038306624252
0.0,0.0
34082.419824981735,11928.846938743607
38622.990564621796,13518.046697617629
34845.391734613506,12195.887107114726
28819.383569896825,10086.784249463888
32862.07676778802,11501.726868725807
29394.786530613714,10288.175285714799
36506.135478260265,12777.147417391092
18320.35645729395,6412.124760052882
69082.0,24178.699999999997
41909.95575388916,14668.484513861205
19906.80343736191,6967.381203076668
32464.770048518127,11362.669516981343
22872.704148625155,8005.446452018804
15385.0808353872,5384.778292385519
21617.229156337104,7566.030204717986
17498.64493523049,6124.5257273306715
31996.411452548495,11198.744008391972
14189.088562576782,4966.180996901873
69040.62582176084,24164.219037616294
32923.36563453029,11523.1779720856
40686.70449674846,14240.346573861962
41969.10012729431,14689.185044553007
44165.13298015458,15457.796543054103
21569.922300884962,7549.472805309736
34024.15595876486,11908.4545855677
31027.877426694595,10859.757099343107
40387.88305834476,14135.759070420667
18905.22564707521,6616.828976476323
69082.0,24178.699999999997
49887.6272032621,17460.669521141732
15259.84805954027,5340.9468208390945
18580.292161002646,6503.102256350926
18474.821419690426,6466.187496891649
13432.036530660098,4701.212785731034
14948.940462517992,5232.129161881297
13942.205247951395,4879.7718367829875
16738.64634973505,5858.526222407267
23.362324420745658,8.17681354726098
62271.97662645657,21795.1918192598
19546.663583324287,6841.3322541635
20596.878326469945,7208.90741426448
30963.71977753779,10837.301922138226
27770.29845224209,9719.60445828473
14934.664215780818,5227.132475523286
21005.61653935351,7351.965788773728
17096.750413917074,5983.862644870976
30213.56244010236,10574.746854035826
13369.651171331414,4679.377909965994
68982.90162734172,24144.0155695696
32426.579279325506,11349.302747763926
21845.766896782672,7646.018413873935
27831.34258490366,9740.969904716281
27317.90382575219,9561.266339013266
14210.0,4973.5
18338.775158023403,6418.571305308191
15684.501704354636,5489.575596524122
21135.220762831053,7397.327266990868
0.0,0.0
66384.23526091264,23234.48234131942
29473.540791608382,10315.739277062934
21169.818132614986,7409.436346415245
33308.95825879309,11658.135390577581
28495.375435954018,9973.381402583906
18414.23302999805,6444.981560499317
20617.881803975357,7216.258631391374
17656.40371243836,6179.741299353426
31835.951687605782,11142.583090662023
14788.126935906317,5175.844427567211
69079.21827600856,24177.726396602993
33563.218764530066,11747.126567585523
15310.535593401113,5358.687457690389
21444.14588091206,7505.4510583192205
14907.317109362473,5217.560988276865
17530.249978033527,6135.587492311734
15466.0,5413.099999999999
15384.133287826098,5384.446650739134
29892.238642254808,10462.283524789182
13624.113154671957,4768.439604135185
69074.4984952437,24176.07447333529
29116.393946664455,10190.73788133256
19990.046982041462,6996.516443714511
28401.752708230262,9940.61344788059
21652.367725824013,7578.328704038404
14352.348614742585,5023.322015159904
19201.07061364761,6720.3747147766635
17126.048140593975,5994.116849207891
30839.555755788806,10793.844514526081
13463.456200421375,4712.209670147481
68972.39466728352,24140.33813354923
33406.48100670984,11692.268352348443
31166.304094935753,10908.206433227513
34855.28708516915,12199.350479809202
32552.109998102846,11393.238499335996
21152.445229076835,7403.355830176892
27969.322320845324,9789.262812295863
20825.18800377559,7288.815801321456
34131.28705518332,11945.95046931416
16232.34166362696,5681.319582269435
69082.0,24178.699999999997
35986.62197753201,12595.317692136205
35155.907037999474,12304.567463299814
38350.1289565944,13422.54513480804
36043.07165191593,12615.075078170576
20239.40108183104,7083.790378640864
34149.57701784094,11952.351956244327
29957.23203526103,10485.03121234136
39770.926814853185,13919.824385198614
16179.596001905791,5662.858600667027
69082.0,24178.699999999997
44047.244771351296,15416.535669972953
33199.811339339605,11619.93396876886
42127.76118494937,14744.716414732278
32226.582642997313,11279.303925049058
34050.795716035536,11917.778500612438
33304.53355627015,11656.586744694552
33153.73665634744,11603.807829721603
44702.93572340333,15646.027503191164
20631.70943104561,7221.098300865962
69082.0,24178.699999999997
43718.61678898983,15301.515876146439
18889.67807740578,6611.387327092023
27389.11432677661,9586.190014371812
18437.53871547689,6453.138550416911
14480.18544176125,5068.064904616437
17460.78494888288,6111.274732109007
15973.317456884739,5590.661109909658
30826.557589954842,10789.295156484193
13496.988890299825,4723.946111604938
68820.41882716617,24087.146589508156
31872.34275699414,11155.319964947948
18784.671950411113,6574.6351826438895
30506.05831984836,10677.120411946924
19952.561983847798,6983.3966943467285
16805.211403711175,5881.823991298911
19856.664899189094,6949.832714716183
17211.714705992435,6024.100147097352
31840.352284867655,11144.123299703679
14093.871862378934,4932.855151832627
69070.0534719367,24174.518715177845
32337.84363559124,11318.245272456934
28648.382917980754,10026.934021293264
35974.257603039914,12590.99016106397
30533.164025720784,10686.607409002274
31209.65841895236,10923.380446633326
32176.34115054791,11261.719402691768
28117.867933523536,9841.253776733236
40287.390286425885,14100.586600249058
18712.108349538812,6549.237922338584
69082.0,24178.699999999997
37319.56883729672,13061.849093053852
30647.222960363702,10726.528036127294
35654.446797978664,12479.056379292531
31195.653712328472,10918.478799314964
23993.49188251045,8397.722158878658
29824.462332148967,10438.561816252139
21025.307476719478,7358.857616851817
35315.15645670384,12360.304759846342
16956.75610409591,5934.864636433569
69082.0,24178.699999999997
35630.90334792966,12470.816171775381
19848.06180093462,6946.821630327117
21798.500989241584,7629.475346234553
21698.917535603498,7594.621137461224
14121.885646114131,4942.659976139946
16109.940086757708,5638.479030365197
14184.054985127432,4964.419244794601
18546.231524998762,6491.181033749566
13407.165752235998,4692.508013282599
62850.2460498269,21997.586117439412
21213.00445317257,7424.551558610398
30400.091497994843,10640.032024298194
36302.807928972456,12705.982775140359
32039.170166382162,11213.709558233757
28194.214098043736,9867.974934315307
31958.520043985838,11185.482015395042
27541.49585034104,9639.523547619365
37078.72976674987,12977.555418362454
17819.142740432926,6236.699959151524
69082.0,24178.699999999997
37569.04354106349,13149.16523937222
20220.980297827147,7077.343104239501
32943.53764660561,11530.238176311963
29920.385262013147,10472.134841704601
18838.456967886617,6593.459938760316
21786.903769784916,7625.41631942472
17393.71065253379,6087.798728386827
28476.180558433967,9966.663195451887
14701.131002719765,5145.395850951917
69074.3442409288,24176.020484325076
31646.739037118812,11076.358662991584
32081.661319868163,11228.581461953856
40182.89046635077,14064.01166322277
34775.271831058635,12171.345140870522
29584.47194420595,10354.565180472082
33721.133463711936,11802.396712299176
29013.594911026124,10154.758218859142
36767.338853806796,12868.568598832378
20246.387770365378,7086.235719627882
69082.0,24178.699999999997
41116.35288272238,14390.723508952831
33493.41896732935,11722.696638565272
41351.34768431688,14472.971689510909
34743.31980958875,12160.161933356061
33478.221103832824,11717.377386341488
33761.959361823385,11816.685776638184
31786.865299770234,11125.402854919581
36134.96385306521,12647.237348572822
18398.32024141241,6439.412084494343
69082.0,24178.699999999997
41001.03250275931,14350.361375965758
30379.94455398339,10632.980593894186
46702.74044376246,16345.95915531686
37177.486222300984,13012.120177805344
36510.11666836806,12778.540833928819
35476.89748601657,12416.9141201058
28990.27026951981,10146.594594331933
36851.58491748602,12898.054721120106
30462.712465650064,10661.949362977522
69082.0,24178.699999999997
39656.977378400974,13879.94208244034
34106.316351125264,11937.210722893842
38530.26672959942,13485.593355359795
36168.55425179817,12658.993988129358
22732.160327780297,7956.256114723104
33329.0872017708,11665.18052061978
28159.61071201238,9855.863749204333
34433.25670628786,12051.63984720075
17315.992312429164,6060.597309350207
69082.0,24178.699999999997
37627.02180104048,13169.457630364166
18709.263253089222,6548.242138581228
21447.901290760212,7506.765451766074
18674.297868815065,6536.004254085273
14280.0,4998.0
15384.968856953055,5384.739099933569
14533.169406288112,5086.609292200839
18846.01637913331,6596.105732696658
0.0,0.0
66932.12915914795,23426.245205701784
21776.46269628754,7621.761943700639
32786.59444771526,11475.30805670034
36511.8438193562,12779.14533677467
34348.483480963645,12021.969218337275
23708.783872357897,8298.074355325263
31932.54249299789,11176.389872549262
22114.552974676535,7740.093541136786
34702.71734489194,12145.951070712179
16917.699019202355,5921.194656720824
69082.0,24178.699999999997
37251.22188757767,13037.927660652183
33027.87391484451,11559.755870195577
40870.86445940604,14304.802560792114
34990.438155487,12246.653354420449
31952.51653543444,11183.380787402053
34612.68478180397,12114.439673631388
31449.58813988472,11007.35584895965
36158.15633254895,12655.35471639213
17991.49809432644,6297.024333014254
69082.0,24178.699999999997
38675.83517248392,13536.542310369372
14734.411291809962,5157.0439521334865
20438.796057935564,7153.578620277447
14935.98799193657,5227.595797177799
16050.498230335948,5617.674380617582
15268.36339300117,5343.927187550409
14346.0,5021.099999999999
30410.1411226151,10643.549392915284
14076.0,4926.599999999999
69065.30175825275,24172.855615388464
28212.455566836106,9874.359448392637
0.0,0.0
14911.332987367321,5218.966545578562
0.0,0.0
15754.65967698965,5514.130886946377
13542.353429920717,4739.8237004722505
0.0,0.0
15434.641181864448,5402.1244136525565
0.0,0.0
68926.06484824046,24124.122696884162
14610.37880762077,5113.632582667269
15239.015697874,5333.6554942559
19277.42474541611,6747.098660895637
17289.03576334449,6051.162517170572
14077.472329355625,4927.115315274468
15068.303084934012,5273.906079726904
14076.0,4926.599999999999
17877.804342302206,6257.231519805772
870.0940211292375,304.5329073952331
65897.23243032538,23064.031350613885
19552.234891859833,6843.282212150941
33335.25196426582,11667.338187493036
35705.17758720403,12496.81215552141
34549.79765180933,12092.429178133263
21470.575513125637,7514.7014295939725
31556.467105823256,11044.763487038139
29146.891679343727,10201.412087770304
34500.863569735586,12075.302249407454
15657.795026913682,5480.228259419789
69082.0,24178.699999999997
40338.11827791411,14118.341397269938
34213.157466425415,11974.605113248894
45893.85283570712,16062.848492497491
34223.82207968367,11978.337727889284
40810.47530222264,14283.666355777925
34957.94555332287,12235.280943663003
35717.42777414438,12501.099720950533
36450.42374682603,12757.64831138911
18882.07318873461,6608.725616057112
69082.0,24178.699999999997
41721.482838642296,14602.518993524802
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
17235.016248260494,6032.255686891172
0.0,0.0
19166.203751428926,6708.1713130001235
27990.663045895843,9796.732066063545
18712.19521235478,6549.268324324174
15249.593180512564,5337.357613179397
16490.946865809357,5771.831403033275
15901.846816756019,5565.646385864607
22701.490893187263,7945.521812615541
13695.372130921956,4793.380245822685
68901.92755948333,24115.674645819163
29965.138718057384,10487.798551320084
29172.05376926759,10210.218819243655
32668.819065638218,11434.086672973375
29051.655627904907,10168.079469766717
15920.180783937065,5572.063274377972
21468.658075710813,7514.030326498784
19886.355645306543,6960.22447585729
31475.998008983363,11016.599303144176
13622.0,4767.7
69031.25448495949,24160.939069735818
33849.4090717942,11847.29317512797
19818.71726964732,6936.551044376562
32529.683893319816,11385.389362661936
19843.783300237075,6945.324155082976
17560.010712991865,6146.003749547152
19789.428629182054,6926.300020213718
18510.690823793215,6478.741788327625
32006.125212191182,11202.143824266914
14286.849660210777,5000.397381073772
69073.24453042161,24175.63558564756
33026.986791866606,11559.445377153312
29218.713362215796,10226.549676775528
34906.858099953395,12217.400334983688
32368.12330184029,11328.843155644101
21319.118526565002,7461.69148429775
28786.033120773605,10075.111592270761
20210.261816870167,7073.591635904558
33970.24590528703,11889.586066850461
15937.072746361924,5577.975461226673
69082.0,24178.699999999997
35252.70216917712,12338.445759211992
29969.46617596907,10489.313161589174
34835.52679950884,12192.434379828095
32614.916556497883,11415.220794774259
20571.190942025103,7199.916829708785
28601.79252359333,10010.627383257664
20392.175104597965,7137.261286609288
34111.051242085225,11938.867934729828
16043.114833816446,5615.090191835756
69082.0,24178.699999999997
35607.11280511335,12462.489481789671
33025.24439194678,11558.83553718137
37740.73913782284,13209.258698237994
32503.939090878015,11376.378681807304
29594.73235732495,10358.156325063732
33022.52222820667,11557.882779872332
32223.631293769395,11278.270952819288
46162.773459370714,16156.97071077975
19021.209924918596,6657.423473721508
69082.0,24178.699999999997
45406.927155397105,15892.424504388986
32987.761222420144,11545.71642784705
36009.99382122837,12603.497837429928
32517.586450721752,11381.155257752613
28045.72006729067,9816.002023551733
28785.75261829173,10075.013416402106
22955.74358618022,8034.510255163076
35394.69425104802,12388.142987866808
16682.24089639781,5838.784313739233
69082.0,24178.699999999997
37875.96259648451,13256.586908769577
32075.561067792845,11226.446373727495
40918.940316681124,14321.629110838392
33529.50420231911,11735.32647081169
34876.73617536398,12206.857661377391
33557.806544782914,11745.23229067402
31120.254870294735,10892.089204603157
36815.442575073364,12885.404901275677
21724.167010594065,7603.458453707922
69082.0,24178.699999999997
36505.62930046976,12776.970255164415
29017.96576519077,10156.288017816769
34659.19289510181,12130.717513285634
32524.3564188961,11383.524746613633
20588.14313242405,7205.8500963484175
28666.726059143184,10033.354120700114
20312.771449483458,7109.47000731921
33785.44250037229,11824.904875130302
15825.98359608303,5539.09425862906
69082.0,24178.699999999997
35227.29047713045,12329.551666995658
14917.18607984318,5221.015127945113
19267.208174060215,6743.522860921075
15545.909741553736,5441.068409543807
14210.0,4973.5
15337.702004925424,5368.195701723898
14266.0,4993.099999999999
19271.93528821212,6745.177350874242
0.0,0.0
67658.64548847664,23680.525920966822
19966.073169781885,6988.12560942366
30451.23940353974,10657.93379123891
33705.21248284731,11796.824368996558
30232.05762307811,10581.220168077338
17384.609856310854,6084.613449708799
21354.658119583968,7474.1303418543885
17066.74114990511,5973.359402466787
31932.754675847904,11176.464136546765
14636.814565024286,5122.8850977585
68993.07510326077,24147.576286141266
32404.065401696076,11341.422890593625
19683.544054998532,6889.240419249486
31973.985749638177,11190.895012373361
19646.80673669795,6876.382357844282
16851.75091984379,5898.112821945327
19193.691823361496,6717.792138176524
17962.91138221292,6287.018983774521
31279.313636771967,10947.759772870188
14248.15352495393,4986.853733733875
69065.50306613192,24172.92607314617
32722.919807912833,11453.02193276949
32058.123458464404,11220.34321046254
40092.47121867715,14032.364926537002
34948.05329985038,12231.81865494763
29510.57081064193,10328.699783724674
33620.31923139185,11767.111730987146
28672.207816705548,10035.272735846942
36346.74639892388,12721.361239623358
20259.49978380892,7090.824924333121
69082.0,24178.699999999997
41041.190222916506,14364.416578020777
17703.04216099151,6196.064756347028
20502.747737643458,7175.961708175209
18907.822127291183,6617.737744551914
14091.025416465103,4931.858895762786
15537.871238154701,5438.254933354145
14132.0,4946.2
